[    3932ms] [INFO] Slow network is detected. See https://www.chromestatus.com/feature/5636954674692096 for more details. Fallback font will be used while loading: https://fonts.gstatic.com/s/figtree/v9/_Xms-HUzqDCFdgfMm4S9DaRvzig.woff2 @ https://sbxkedebah-v2.npontu.com/clients/sign-in:0
[    4031ms] [VERBOSE] [DOM] Input elements should have autocomplete attributes (suggested: "username"): (More info: https://goo.gl/9p2vKq) %o @ https://sbxkedebah-v2.npontu.com/clients/sign-in:0
[ 2947507ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3007507ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3067512ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3072517ms] [ERROR] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:8
[ 3088559ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3118563ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3178569ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3238573ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3298580ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3358583ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3418584ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3478588ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3538595ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3598599ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3658603ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3718607ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3778612ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3838616ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3898617ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 3958617ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
[ 4018618ms] [WARNING] WebSocket connection to 'wss://sbx-notify.kedebahlite.com:4444/app/wwypulxmt0gisyx9bav4?protocol=7&client=js&version=8.4.0&flash=false' failed: WebSocket is closed before the connection is established. @ https://sbxkedebah-v2.npontu.com/build/assets/app-BQac9LSS.js:7
